stationName,date,record,maxAirTmp,timeMaxAirTmp,minAirTmp,timeMinAirTmp,avgAirTmp,avgRelHum,avgDewPoint,maxRelHum,timeMaxRelHum,maxDewPoint,timeMaxDewPoint,minRelHum,timeMinRelHum,minDewPoint,timeMinDewPoint,avgWindSpeed,maxWindSpeed,timeMaxWindSpeed,maxWindSpeedDir,precip,solRad,eto,etoFlag,hstAirTmp01,hstAirTmp02,hstAirTmp03,hstAirTmp04,hstAirTmp05,hstAirTmp06,hstAirTmp07,hstAirTmp08,hstAirTmp09,hstAirTmp10,hstAirTmp11,hstAirTmp12,hstAirTmp13,batVolt,yearRain,eto7,eto30,maxSoilTmp,minSoilTmp,avgSoilTmp
Foothills,11/6/19,0,77,1355,52.11,2359,61.72,71.43,,,,,,,,,,1.676,10.46,1152,267,0,363,0.103,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/7/19,0,78.22,1415,50.05,56,63.95,61.37,,,,,,,,,,2.007,12.14,1329,260,0,356.2,0.103,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/8/19,0,86.6,1145,59.64,26,75.56,26.23,,,,,,,,,,2.641,12.14,1255,274,0,356.2,0.135,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/9/19,0,88.2,1224,64.8,2246,76.04,17.71,,,,,,,,,,2.679,18.85,1320,264,0,357.7,0.141,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/10/19,0,77.49,1318,50.59,2355,64.06,55.7,,,,,,,,,,1.505,12.14,1115,261,0,355.2,0.105,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/11/19,0,74.82,1332,48.22,703,58.66,84.4,,,,,,,,,,1.842,10.46,1207,297,0.01,336.6,0.09,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/12/19,0,81.6,1300,55.14,622,66.05,58.65,,,,,,,,,,1.762,10.46,1300,274,0,339.9,0.103,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/13/19,0,75.78,1103,52.48,2305,62.99,59.27,,,,,,,,,,1.195,10.46,1242,299,0,319.1,0.091,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/14/19,0,73.78,1409,49.19,657,57.7,82.8,,,,,,,,,,2.183,12.14,1545,256,0,316,0.084,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/15/19,0,72.28,1413,48.1,530,57,84.6,,,,,,,,,,2.072,18.85,1501,267,0,260.9,0.068,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/16/19,0,81,1353,53.09,1,67.98,48.12,,,,,,,,,,2.19,10.46,1222,268,0,325.6,0.104,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/17/19,0,114,1306,69.72,2354,79,14.75,,,,,,,,,,3.902,18.85,243,91,0,336.3,0.157,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/18/19,0,89.4,1221,65.59,2359,75.9,15.29,,,,,,,,,,2.661,15.49,1300,261,0.01,321.3,0.13,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/19/19,0,81.8,1051,56.48,2314,66.88,44.92,,,,,,,,,,2.34,13.82,1611,157,0,241.5,0.083,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/20/19,0,57.45,1,47.13,1122,51.27,88.1,,,,,,,,,,3.032,23.88,638,296,0.23,123.7,0.031,M,,,,,,,,,,,,,,,,,,,,
Foothills,11/21/19,0,64.13,1305,48.95,347,53.09,82.5,,,,,,,,,,1.368,10.46,1259,184,0.06,211.6,0.052,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/22/19,0,69.78,1320,49.19,138,57.32,63.29,,,,,,,,,,2.469,15.49,1457,271,0,315.3,0.085,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/23/19,0,72.99,1414,52.11,526,61.28,41.42,,,,,,,,,,2.094,15.49,1428,94,0,311,0.09,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/24/19,0,74.08,1346,54.24,2337,62.49,32.98,,,,,,,,,,1.846,13.82,1232,278,0,313.1,0.096,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/25/19,0,68.26,1216,50.23,2300,57.16,57.57,,,,,,,,,,1.789,13.82,1240,273,0,309.8,0.081,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/26/19,0,66.56,1219,49.19,2319,55.7,33.39,,,,,,,,,,3.514,23.88,232,349,0,289.7,0.101,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/27/19,0,53.81,914,43.72,2231,48.13,84.6,,,,,,,,,,2.846,20.52,1142,307,0.56,68.46,0.018,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/28/19,0,48.04,610,40.31,1940,45.2,91.7,,,,,,,,,,3.062,17.17,741,128,1.81,32.1,0.011,M,,,,,,,,,,,,,,,,,,,,
Foothills,11/29/19,0,53.21,1407,39.17,551,44.43,84.8,,,,,,,,,,2.844,20.52,748,276,0.19,172.9,0.04,*,,,,,,,,,,,,,,,,,,,,
Foothills,11/30/19,0,57.56,1153,42.33,629,49.58,68.63,,,,,,,,,,1.561,10.46,1313,279,0,187.3,0.049,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/1/19,0,63.88,1224,48.46,315,54.19,51.81,,,,,,,,,,1.22,10.46,1230,275,0,216.6,0.06,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/2/19,0,69.35,1414,50.11,541,57.9,52.97,,,,,,,,,,1.438,8.79,1035,262,0,238.5,0.066,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/3/19,0,66.32,1237,52.71,14,59.14,60.13,,,,,,,,,,0.931,7.108,1310,265,0,100.6,0.033,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/4/19,0,59.22,209,50.59,2358,54.44,92,,,,,,,,,,1.686,13.82,1258,257,1,48.46,0.015,M,,,,,,,,,,,,,,,,,,,,
Foothills,12/5/19,0,64.61,1425,48.71,438,55.01,81.1,,,,,,,,,,0.914,12.14,1447,286,0.01,214.8,0.052,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/6/19,0,69.7,1129,53.33,619,58.75,71.19,,,,,,,,,,1.479,15.49,1235,291,0.07,177.9,0.052,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/7/19,0,63.94,944,55.81,2359,58.54,90.1,,,,,,,,,,1.375,12.14,157,104,0.08,62.11,0.021,M,,,,,,,,,,,,,,,,,,,,
Foothills,12/8/19,0,61.45,1255,50.7,2324,55.49,97.7,,,,,,,,,,2.337,18.85,1437,275,0.16,87.9,0.024,M,,,,,,,,,,,,,,,,,,,,
Foothills,12/9/19,0,64.98,1422,47.86,631,54.2,83.6,,,,,,,,,,1.613,12.14,1306,297,0.01,253.2,0.058,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/10/19,0,65.95,1252,47.25,608,55.14,75.47,,,,,,,,,,1.503,12.14,1106,249,0,205.7,0.049,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/11/19,0,66.44,1356,48.22,611,56.17,64.53,,,,,,,,,,1.897,13.82,1339,266,0,252,0.067,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/12/19,0,71.04,1334,51.87,548,59.5,68.24,,,,,,,,,,1.372,10.46,1422,277,0,267,0.068,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/13/19,0,72.02,1337,50.16,2325,59.37,77.13,,,,,,,,,,1.266,10.46,1257,280,0,269.5,0.071,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/14/19,0,58.96,1335,49.68,159,53.37,96.5,,,,,,,,,,1.79,12.14,1617,266,0.02,70.84,0.019,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/15/19,0,61.81,1458,46.7,656,52.52,65.6,,,,,,,,,,2.252,12.14,1141,261,0,278.6,0.067,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/16/19,0,62.3,1311,48.22,2326,54.89,23.78,,,,,,,,,,4.647,32.26,1845,109,0,286.6,0.107,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/17/19,0,67.29,1443,44.45,555,55.14,18.72,,,,,,,,,,2.442,17.17,1956,110,0,264.6,0.078,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/18/19,0,63.58,1304,45.54,2232,52,27.66,,,,,,,,,,1.448,18.85,1348,270,0,208.8,0.056,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/19/19,0,63.64,1358,43.61,401,53.31,38.9,,,,,,,,,,1.244,10.46,1144,259,0,277,0.068,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/20/19,0,75.66,1337,50.11,441,61.55,27.65,,,,,,,,,,0.732,10.46,1442,247,0,268.1,0.072,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/21/19,0,73.23,1327,56.48,704,62.31,24.81,,,,,,,,,,0.564,7.108,1346,282,0,191,0.054,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/22/19,0,64.37,1159,53.68,219,58.12,30.95,,,,,,,,,,1.321,13.82,2138,58,0,143.8,0.052,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/23/19,0,55.46,1011,45.18,457,49.88,89.1,,,,,,,,,,2.313,13.82,441,292,1.36,34.86,0.013,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/24/19,0,57.92,1404,45.3,2241,49.45,87.6,,,,,,,,,,2.371,15.49,1308,265,0.1,220.2,0.048,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/25/19,0,52.66,1128,43.11,707,46.78,88,,,,,,,,,,2.379,18.85,2307,149,0.36,109.9,0.024,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/26/19,0,52.77,1449,38.74,459,45.17,79.92,,,,,,,,,,3.453,22.2,216,83,1.58,117.9,0.028,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/27/19,0,59.38,1322,43.23,706,49.49,65.63,,,,,,,,,,2.716,18.85,257,300,0,278.5,0.066,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/28/19,0,60.54,1325,42.51,421,49.29,75.44,,,,,,,,,,1.758,10.46,1220,309,0,266.2,0.059,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/29/19,0,59.99,1447,43.96,634,50.04,72.18,,,,,,,,,,1.2,10.46,1319,292,0,204.9,0.047,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/30/19,0,58.79,1040,46.7,1,52.35,49.02,,,,,,,,,,3.537,27.23,2102,10,0,115.5,0.057,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/31/19,0,66.25,1537,54.05,2003,58.57,33.56,,,,,,,,,,5.701,40.65,547,25,0,281.5,0.113,*,,,,,,,,,,,,,,,,,,,,
Foothills,1/1/20,0,66.19,1314,48.34,2256,56.16,51.3,,,,,,,,,,1.887,12.14,1207,267,0,278.5,0.073,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/1/19,0,54.85,1429,41.82,435,46.86,14.66,,,,,,,,,,4.208,30.59,620,92,0,289.9,0.1,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/2/19,0,59.72,1047,37.56,324,47.5,35.94,,,,,,,,,,0.977,22.2,19,143,0,281.5,0.064,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/3/19,0,62.09,1215,38.29,22,47.65,61.35,,,,,,,,,,0.952,8.79,1025,122,0,287.6,0.065,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/4/19,0,59.46,1356,37.56,245,47,79.94,,,,,,,,,,0.674,7.108,1247,258,0,289.1,0.064,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/5/19,0,51.77,1233,42.12,23,47.85,85.9,,,,,,,,,,3.79,17.17,2148,123,0.44,53.53,0.022,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/6/19,0,57.47,1114,40.84,700,47.87,87.6,,,,,,,,,,1.373,10.46,55,109,0.01,217.8,0.047,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/7/19,0,59.96,1238,46.08,542,50.33,81.1,,,,,,,,,,2.131,13.82,342,104,0.02,180.7,0.042,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/8/19,0,68.12,1228,44.98,456,54.96,66.74,,,,,,,,,,1.639,12.14,1748,106,0,248.1,0.066,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/9/19,0,65.28,1223,43.27,605,52.62,81.4,,,,,,,,,,1.088,10.46,240,120,0,281.4,0.066,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/10/19,0,62.21,1108,45.23,422,51.72,90.8,,,,,,,,,,0.264,7.108,158,277,0,259.3,0.059,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/11/19,0,59.67,1232,44.8,645,48.9,92.9,,,,,,,,,,1.733,15.49,2339,102,0,171.3,0.039,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/12/19,0,59.75,1433,43.28,2254,48.88,90.3,,,,,,,,,,2.304,20.52,408,129,0.77,239.3,0.057,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/13/19,0,58.57,1355,40.41,425,49.46,78.79,,,,,,,,,,1.278,13.82,2302,105,0,207.2,0.049,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/14/19,0,53.72,659,47.09,1418,49.81,79.97,,,,,,,,,,3.984,22.2,931,112,0.7,34.29,0.022,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/15/19,0,57.05,1158,45.57,817,50.12,91.8,,,,,,,,,,5.135,28.91,1837,116,1.17,123.9,0.035,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/16/19,0,55.11,1547,50.97,712,53.15,98.2,,,,,,,,,,5.063,22.2,1100,166,0.96,90.5,0.02,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/17/19,0,55.47,1526,49.89,2230,53.75,100,,,,,,,,,,2.647,20.52,515,119,1.03,26.78,0.007,M,,,,,,,,,,,,,,,,,,,,
Coastal,1/18/19,0,60.56,1416,49.16,1837,52.39,95.7,,,,,,,,,,0.198,7.108,1156,154,0,167.2,0.039,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/19/19,0,72.99,1100,44.98,434,57.46,66.89,,,,,,,,,,0.899,7.108,2247,107,0,301.1,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/20/19,0,70.9,1022,49.4,655,56.48,71.58,,,,,,,,,,0.736,12.14,1415,304,0,245.4,0.063,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/21/19,0,59.47,1216,42,2301,49.91,61.83,,,,,,,,,,2.832,18.85,1040,298,0,322.7,0.083,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/22/19,0,,,,,,,,,,,,,,,,,,,,,,0.077467,A,,,,,,,,,,,,,,,,,,,,
Coastal,1/23/19,0,,,,,,,,,,,,,,,,,,,,,,0.077467,A,,,,,,,,,,,,,,,,,,,,
Coastal,1/24/19,0,,,,,,,,,,,,,,,,,,,,,,0.077467,A,,,,,,,,,,,,,,,,,,,,
Coastal,1/25/19,0,74.55,1205,39.7,214,63.43,28.05,,,,,,,,,,1.154,15.49,746,104,0,1275,0.327,S,,,,,,,,,,,,,,,,,,,,
Coastal,1/26/19,0,77.77,1216,51.82,2313,64.82,19.98,,,,,,,,,,1.933,20.52,332,96,0,337.1,0.104,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/27/19,0,73.86,951,47.74,638,58.27,34.51,,,,,,,,,,0.764,5.431,201,108,0,360.9,0.09,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/28/19,0,71.94,1404,39.36,536,55.49,54.49,,,,,,,,,,0.705,7.108,242,109,0,266.4,0.066,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/29/19,0,65.22,1412,48.52,405,55.18,74.95,,,,,,,,,,1.931,13.82,1959,124,0,298.4,0.072,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/30/19,0,62.07,1328,48.89,437,53,94.2,,,,,,,,,,2.117,13.82,2038,104,0,231.1,0.055,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/31/19,0,54.33,1001,45.92,2153,50.69,98.5,,,,,,,,,,3.613,25.56,1455,99,0.74,72.79,0.016,M,,,,,,,,,,,,,,,,,,,,
Coastal,2/1/19,0,59.44,1323,44.2,211,51.13,90.4,,,,,,,,,,2.648,17.17,2150,93,0,254.5,0.058,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/2/19,0,55.06,1022,45.79,2355,50.36,99,,,,,,,,,,6.715,40.65,1052,135,1.49,43.63,0.009,M,,,,,,,,,,,,,,,,,,,,
Coastal,2/3/19,0,53.84,1455,45.18,37,48.44,99.9,,,,,,,,,,1.659,10.46,450,113,0.32,130.9,0.029,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/4/19,0,52.85,1228,45.3,2359,48.4,99.5,,,,,,,,,,1.751,15.49,341,210,0.42,93,0.02,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/5/19,0,51.39,1421,40.16,2120,45.28,86.9,,,,,,,,,,1.47,23.88,2104,331,0.15,223.8,0.046,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/6/19,0,53.95,1143,33.82,700,43.08,57.36,,,,,,,,,,1.744,12.14,1413,352,0,384.5,0.082,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/7/19,0,58.71,1121,37.36,103,47.16,51.76,,,,,,,,,,1.54,10.46,320,96,0,383.3,0.087,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/8/19,0,59.07,1111,34.43,450,45.41,79.57,,,,,,,,,,0.552,7.108,1158,273,0,385.6,0.086,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/9/19,0,57.91,1317,39.38,2,47.29,86.5,,,,,,,,,,1.457,12.14,618,118,0.33,316.1,0.072,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/10/19,0,56.88,1130,37.42,2317,45.76,91.6,,,,,,,,,,1.065,12.14,1908,275,0.28,196.2,0.046,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/11/19,0,57.29,1509,33.3,300,47.1,65.86,,,,,,,,,,0.654,13.82,1254,143,0,395.1,0.074,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/12/19,0,68.6,1149,37.52,348,54.25,40.57,,,,,,,,,,1.311,7.108,1018,90,0,303.1,0.088,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/13/19,0,58.29,935,48.15,1423,53.24,61.4,,,,,,,,,,6.273,28.91,2248,124,0.39,100.8,0.056,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/14/19,0,59.07,1150,48.83,2338,54.59,99.7,,,,,,,,,,4.891,27.23,257,106,3.44,31.96,0.008,M,,,,,,,,,,,,,,,,,,,,
Coastal,2/15/19,0,60.94,1112,45.66,611,51.68,90.5,,,,,,,,,,0.666,8.79,2321,273,0.19,293.9,0.07,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/16/19,0,60.09,1148,43.42,543,50.66,73.72,,,,,,,,,,2.381,13.82,1621,276,0.01,416.1,0.099,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/17/19,0,58.39,1101,43.4,2351,49.38,73.25,,,,,,,,,,3.044,22.2,2129,271,0,309.6,0.074,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/18/19,0,56.94,1131,34.67,705,45.46,61.36,,,,,,,,,,1.1,12.14,1635,83,0,425.1,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/19/19,0,57.92,1245,38.92,54,47.52,53.85,,,,,,,,,,1.007,8.79,413,75,0,429.5,0.1,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/20/19,0,55.74,1114,35.94,146,46.15,76.64,,,,,,,,,,2.527,15.49,2207,281,0.32,241.6,0.06,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/21/19,0,56.17,1330,38.74,2327,46.53,69.27,,,,,,,,,,2.422,18.85,1622,43,0,281.5,0.068,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/22/19,0,58.77,1240,33.77,406,46.15,65.2,,,,,,,,,,0.53,7.108,902,268,0,445.7,0.103,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/23/19,0,61.55,1350,38.07,117,50.2,66.92,,,,,,,,,,1.297,8.79,444,75,0,450.1,0.11,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/24/19,0,66.78,1107,43.72,623,52.36,56.49,,,,,,,,,,0.519,7.108,1233,231,0,430.6,0.109,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/25/19,0,65.43,1346,43.89,337,52.45,77.38,,,,,,,,,,1.101,8.79,746,118,0,428,0.109,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/26/19,0,63.26,1318,43.65,542,51.94,89.3,,,,,,,,,,0.739,7.108,253,110,0,317.2,0.078,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/27/19,0,62.89,1421,47,100,54.07,79.72,,,,,,,,,,0.629,7.108,1127,110,0,330.4,0.083,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/28/19,0,67.5,1142,53.3,213,57.79,86,,,,,,,,,,0.633,7.108,2,88,0.01,363.7,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/1/19,0,65.31,1323,48.46,2258,55.36,92,,,,,,,,,,0.31,7.108,2324,88,0.01,245,0.065,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/2/19,0,57.8,1517,51.78,646,54.8,98.2,,,,,,,,,,3.862,20.52,959,121,1.05,60.05,0.015,M,,,,,,,,,,,,,,,,,,,,
Coastal,3/3/19,0,62.15,1046,51.42,2349,54.95,94.6,,,,,,,,,,0.222,7.108,1018,244,0.09,297.1,0.073,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/4/19,0,62.65,1306,46.15,2219,53.13,88.8,,,,,,,,,,0.317,7.108,1222,237,0,313.5,0.078,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/5/19,0,66.67,1215,44.08,420,55.49,74.24,,,,,,,,,,2.749,22.2,2034,152,0,305.9,0.091,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/6/19,0,64.49,32,53.18,439,55.77,88.8,,,,,,,,,,3.837,23.88,1017,66,0.41,71.99,0.023,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/7/19,0,63.14,1234,47.79,2208,53.83,87.7,,,,,,,,,,0.542,10.46,1520,222,0.01,352.2,0.088,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/8/19,0,59.38,1236,44.56,2059,50.99,76.48,,,,,,,,,,1.899,18.85,1107,263,0.01,465.3,0.11,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/9/19,0,60.34,1308,42.92,2158,50.15,77.29,,,,,,,,,,2.571,13.82,635,97,0,411.2,0.101,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/10/19,0,59.85,1338,41.53,541,49.83,79.1,,,,,,,,,,0.635,8.79,1233,246,0,353.5,0.087,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/11/19,0,66.19,1304,45.18,528,52.58,74.79,,,,,,,,,,0.767,10.46,1442,80,0.05,171.5,0.051,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/12/19,0,65.45,1258,47.3,636,54.05,85,,,,,,,,,,1.437,13.82,2104,169,0.13,483,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/13/19,0,63.85,1414,44.01,2150,53.27,73.77,,,,,,,,,,2.62,15.49,515,95,0,424.9,0.109,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/14/19,0,70.06,1255,52.72,640,59.46,24.64,,,,,,,,,,3.876,23.88,756,87,0,515.7,0.172,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/15/19,0,75.62,1436,54.65,308,62.78,23.31,,,,,,,,,,2.395,12.14,714,73,0,510.4,0.16,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/16/19,0,77.32,1047,56.21,2018,66.08,25.9,,,,,,,,,,1.733,12.14,329,88,0,531.4,0.163,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/17/19,0,81,1147,53.55,605,66.27,41.71,,,,,,,,,,2.012,15.49,2129,102,0,531,0.162,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/18/19,0,74.17,1203,48.46,322,60.35,56.77,,,,,,,,,,1.704,10.46,1819,105,0,546.3,0.158,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/19/19,0,64.38,836,47.79,240,54.86,81.3,,,,,,,,,,3.627,17.17,1256,81,0,366.6,0.091,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/20/19,0,64.72,1307,50.99,1920,55.67,85.7,,,,,,,,,,2.611,13.82,245,89,0,355.9,0.094,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/21/19,0,62.91,1405,46.21,2131,52.44,84,,,,,,,,,,0.389,8.79,1504,233,0.03,289.5,0.074,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/22/19,0,64.6,1317,47,615,53.9,83.6,,,,,,,,,,0.58,7.108,1252,226,0,401.2,0.103,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/23/19,0,64.96,1301,44.56,323,53.93,87.3,,,,,,,,,,0.534,7.108,1324,164,0,375.7,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/24/19,0,66.76,1432,47.55,28,56.25,85.2,,,,,,,,,,0.61,7.108,339,92,0,466.4,0.126,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/25/19,0,72.84,1040,49.44,45,58.19,75.62,,,,,,,,,,0.45,7.108,1415,291,0,531.1,0.147,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/26/19,0,69.81,1357,45.9,546,56.37,84.3,,,,,,,,,,0.331,7.108,1422,161,0,435.5,0.117,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/27/19,0,68.35,1403,49.19,154,57.29,88.5,,,,,,,,,,0.588,8.79,1212,256,0,444.3,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/28/19,0,67.26,1247,49.8,2141,56.96,84.1,,,,,,,,,,0.596,10.46,1142,270,0,478.5,0.128,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/29/19,0,67.37,1440,48.95,2338,56.31,79.36,,,,,,,,,,1.159,8.79,728,106,0,489.9,0.131,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/30/19,0,76.23,1251,45.05,455,61.15,60.58,,,,,,,,,,0.728,5.431,134,107,0,544.1,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/31/19,0,80.3,1331,50.84,559,66.17,40.8,,,,,,,,,,0.586,5.431,719,86,0,550.5,0.163,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/1/19,0,81.9,1206,52.57,527,66.67,43.19,,,,,,,,,,1.071,8.79,2024,96,0,518.7,0.156,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/2/19,0,65.45,1017,52.94,1854,57.66,85.6,,,,,,,,,,3.312,15.49,308,97,0.01,383.4,0.1,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/3/19,0,65.69,1143,50.17,2355,56.08,88,,,,,,,,,,0.449,10.46,1232,256,0.08,419.8,0.092,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/4/19,0,66.89,1332,50.04,5,56.59,79.87,,,,,,,,,,0.289,7.108,1052,183,0,438.9,0.12,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/5/19,0,66.68,1155,50.17,601,58.41,76.61,,,,,,,,,,0.606,8.79,1417,254,0.01,379.4,0.101,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/6/19,0,68.27,1259,52.52,126,58.02,81.1,,,,,,,,,,0.363,7.108,926,258,0,443.4,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/7/19,0,80,1323,51.18,210,64.06,67.68,,,,,,,,,,0.425,7.108,1317,298,0,513.3,0.15,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/8/19,0,85.8,1233,55.5,529,69.03,56.78,,,,,,,,,,0.768,12.14,2251,72,0,514.8,0.16,*,,,,,,,,,,,,,,,,,,,,
